Value
0.94870038507109
0.9762107523696683
0.9797652547393365
0.9813758886255924
0.9838196090047393
0.9840973045023697
0.984115817535545
0.986818720379147
0.9856894253554502
0.9862077902843602
0.9871889810426541
0.988855154028436
0.987966528436019
0.9892809537914692
0.9882071978672986
0.990206605450237
0.9889477191943128
0.9898548578199052
0.9897067535545023
0.9902991706161137
