Value
0.9182777777777735
0.9820555555555517
0.9863703703703672
0.9882592592592573
0.99096296296296
0.9908518518518502
0.9930185185185159
0.9926481481481446
0.9933148148148137
0.9935555555555535
0.9933148148148129
0.9939814814814799
0.9942592592592573
0.9950370370370359
0.9946111111111084
0.9949999999999983
0.9952592592592581
0.9959629629629613
0.9953518518518508
0.9953148148148144
0.996185185185184
0.9962037037037029
0.9959814814814804
0.9960740740740728
0.9960185185185171
