Value
0.859171356635071
0.94973711492891
0.9656398104265402
0.9682131220379147
0.9716935722748815
0.9742298578199052
0.974896327014218
0.9740447274881516
0.977395586492891
0.9763218305687204
0.9783397511848341
0.9780435426540285
0.9794875592417062
0.9803576718009479
0.9795430983412322
0.9800429502369669
0.9806909063981043
0.9807649585308057
0.9811352191943128
0.9817091232227488
