Value
0.9144259259259228
0.9486481481481462
0.9516666666666617
0.9742962962962913
0.9824814814814781
0.9837962962962917
0.985518518518515
0.9859074074074037
0.987629629629626
0.9884814814814797
0.9879259259259232
0.989148148148146
0.9904074074074043
0.9901666666666641
0.990296296296295
0.991333333333331
0.991370370370369
0.9921296296296267
0.9915740740740718
0.9925925925925908
0.9919999999999973
0.9924999999999992
0.9926666666666647
0.9936296296296285
0.9930740740740724
