Value
0.9200422097156398
0.978487855450237
0.9809315758293838
0.98385663507109
0.9851710604265402
0.9843935130331753
0.9877813981042654
0.9873926244075829
0.9878739632701422
0.9894475710900474
0.9892994668246445
0.9902991706161137
0.9902436315165877
0.9892069016587678
0.9913729265402843
0.9897993187203792
0.9911692831753555
0.9906509182464455
0.9912618483412322
0.9914840047393365
