Value
0.9128406398104265
0.9763218305687204
0.9816535841232228
0.9832642180094787
0.9845231042654028
0.9859300947867299
0.9876147808056872
0.9884663803317536
0.9887625888625592
0.9886515106635071
0.9890958234597157
0.9894475710900474
0.990206605450237
0.9902251184834123
0.9905768661137441
0.9912618483412322
0.9908360485781991
0.9918357523696683
0.9902991706161137
0.991354413507109
