Value
0.8913333333333333
0.9286481481481481
0.9692777777777778
0.9705
0.9712592592592593
0.9746296296296296
0.9732222222222222
0.9754814814814815
0.976037037037037
0.9753703703703703
0.9757222222222223
0.9770185185185185
0.9776296296296296
0.9771481481481481
0.9777407407407407
0.9782777777777778
0.979
0.9787222222222223
0.9799814814814815
0.9788148148148148
