Value
0.957864336492891
0.9776732819905213
0.9820608708530806
0.984634182464455
0.984634182464455
0.9867446682464455
0.9864854857819905
0.9881146327014217
0.9897252665876777
0.9884108412322274
0.9892439277251185
0.9898733708530806
0.9910396919431279
0.9897993187203792
0.9919098045023697
0.9905768661137441
0.9908915876777251
0.9906138921800948
0.9914654917061612
0.9914840047393365
